Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
1HNkqx9Ahdgi1Ixy2xkKkL,"6eUKZXaKkcviH0Ku9w2n3V","Photograph","x (Deluxe Edition)","Ed Sheeran",2014-06-21,258986,82,spotify:user:z564tvvapc49fr0rlkskqqkwy,2022-04-08T01:07:37Z,"pop,singer-songwriter pop,uk pop",0.614,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.0986,0.201,107.989,4
5uCax9HTNlzGybIStD3vDh,"4IWBUUAFIplrNtaOHcJPRM","Say You Won't Let Go","Back from the Edge","James Arthur",2016-10-28,211466,86,spotify:user:z564tvvapc49fr0rlkskqqkwy,2022-04-08T01:07:42Z,"pop,talent show,uk pop",0.358,0.557,10,-7.398,1,0.059,0.695,0,0.0902,0.494,85.043,4
1mXVgsBdtIVeCLJnSnmtdV,"2wY79sveU1sp5g7SokKOiI","Too Good At Goodbyes","The Thrill Of It All (Special Edition)","Sam Smith",2017-11-03,201000,82,spotify:user:z564tvvapc49fr0rlkskqqkwy,2022-04-08T01:08:00Z,"pop,uk pop",0.715,0.372,5,-8.237,1,0.0443,0.638,0,0.169,0.474,91.931,4
6PJ8FF6UR8FZXfEvpHkIVN,"6eUKZXaKkcviH0Ku9w2n3V","How Would You Feel (Paean)","÷ (Deluxe)","Ed Sheeran",2017-03-03,280533,63,spotify:user:z564tvvapc49fr0rlkskqqkwy,2022-04-08T01:08:08Z,"pop,singer-songwriter pop,uk pop",0.617,0.439,9,-5.63,1,0.0269,0.424,0,0.127,0.242,139.979,4
47Slg6LuqLaX0VodpSCvPt,"0du5cEVh5yTK9QJze8zA0C","Just the Way You Are","Doo-Wops & Hooligans","Bruno Mars",2010-05-11,220734,80,spotify:user:z564tvvapc49fr0rlkskqqkwy,2022-04-08T01:08:12Z,"dance pop,pop",0.635,0.841,5,-5.379,1,0.0422,0.0134,0,0.0622,0.424,109.021,4
2qxmye6gAegTMjLKEBoR3d,"5IH6FPUwQTxPSXurCrcIov","Let Me Down Slowly","Narrated For You","Alec Benjamin",2018-11-16,169353,83,spotify:user:z564tvvapc49fr0rlkskqqkwy,2022-04-08T01:08:15Z,"alt z,pop,pov: indie",0.652,0.557,1,-5.714,0,0.0318,0.74,0,0.124,0.483,150.073,4
4h0zU3O9R5xzuTmNO7dNDU,"2WzaAvm2bBCf4pEhyuDgCY","Lost Boy","Lost Boy","Ruth B.",2015-08-21,275280,64,spotify:user:z564tvvapc49fr0rlkskqqkwy,2022-04-08T01:08:19Z,"alt z,canadian contemporary r&b,canadian pop,pop",0.71,0.0565,7,-15.099,1,0.0534,0.965,0,0.0889,0.348,123.994,4
5dyihZecYMcEPq09Bk2OL2,"2jHp7gQArCQrlMvdrIVFCg","Robin Hood","Robin Hood","Anson Seabra",2018-09-21,221538,55,spotify:user:z564tvvapc49fr0rlkskqqkwy,2022-04-08T01:12:08Z,"alt z,gen z singer-songwriter",0.731,0.153,4,-14.409,1,0.0562,0.952,0,0.134,0.324,78.072,4
50kpGaPAhYJ3sGmk6vplg0,"1uNFoZAHBGtllmzznpCI3s","Love Yourself","Purpose (Deluxe)","Justin Bieber",2015-11-13,233720,82,spotify:user:z564tvvapc49fr0rlkskqqkwy,2022-04-08T01:12:11Z,"canadian pop,pop",0.609,0.378,4,-9.828,1,0.438,0.835,0,0.28,0.515,100.43,4
7vRriwrloYVaoAe3a9wJHe,"3iri9nBFs9e4wN7PLIetAw,1QRj3hoop9Mv5VvHQkwPEp","i hate u, i love u (feat. olivia o'brien)","us","gnash,Olivia O'Brien",2016-03-25,251033,74,spotify:user:z564tvvapc49fr0rlkskqqkwy,2022-04-08T01:12:20Z,"alt z,pop",0.492,0.275,6,-13.4,0,0.3,0.687,0,0.101,0.18,92.6,4
37R0bQOQj5a7DOqh1TGzvB,"6VuMaDnrHyPL1p4EHjYLi7","One Call Away","Nine Track Mind","Charlie Puth",2016-01-29,194453,69,spotify:user:z564tvvapc49fr0rlkskqqkwy,2022-04-08T01:12:22Z,"pop,viral pop",0.667,0.613,1,-5.353,1,0.0344,0.403,0,0.115,0.47,91.024,4
0OCRwXbQRdOZ1OtB4Imsp1,"25u4wHJWxCA9vO0CzxAbK7","Love Someone","3 (The Purple Album)","Lukas Graham",2018-10-26,205440,67,spotify:user:z564tvvapc49fr0rlkskqqkwy,2022-04-08T01:12:26Z,"danish pop,scandipop",0.538,0.409,9,-6.581,0,0.0505,0.172,0,0.11,0.265,171.838,4
6Qs4SXO9dwPj5GKvVOv8Ki,"2wY79sveU1sp5g7SokKOiI,2cWZOOzeOm4WmBJRnD5R7I","Dancing With A Stranger (with Normani)","Dancing With A Stranger (with Normani)","Sam Smith,Normani",2019-01-11,171029,70,spotify:user:z564tvvapc49fr0rlkskqqkwy,2022-04-08T01:12:50Z,"pop,uk pop,r&b",0.741,0.52,8,-7.513,1,0.0656,0.447,0.00000197,0.222,0.347,102.998,4
6Vc5wAMmXdKIAM7WUoEb7N,"5xKp3UyavIBUsGy3DQdXeF,1l7ZsJRRS8wlW3WfJfPfNS","Say Something","Is There Anybody Out There?","A Great Big World,Christina Aguilera",2014-01-20,229400,69,spotify:user:z564tvvapc49fr0rlkskqqkwy,2022-04-08T01:12:56Z,"neo mellow,piano rock,pop rock,viral pop,dance pop,pop",0.407,0.147,2,-8.822,1,0.0355,0.857,0.00000289,0.0913,0.0765,141.284,3
3U4isOIWM3VvDubwSI3y7a,"5y2Xq6xcjJb2jVM54GHK3t","All of Me","Love In The Future (Expanded Edition)","John Legend",2013-08-30,269560,83,spotify:user:z564tvvapc49fr0rlkskqqkwy,2022-04-08T01:13:22Z,"neo soul,pop,pop soul,urban contemporary",0.422,0.264,8,-7.064,1,0.0322,0.922,0,0.132,0.331,119.93,4
4zRZAmBQP8vhNPf9i9opXt,"2jnIB6XdLvnJUeNTy5A0J2","8 Letters","8 Letters","Why Don't We",2018-08-31,190026,72,spotify:user:z564tvvapc49fr0rlkskqqkwy,2022-04-08T01:14:29Z,"boy band,pop",0.607,0.478,1,-5.702,0,0.031,0.649,0,0.0928,0.255,88.979,4
4l0Mvzj72xxOpRrp6h8nHi,"0C8ZW7ezQVs4URX5aX7Kqx","Lose You To Love Me","Rare","Selena Gomez",2020-01-10,206458,76,spotify:user:z564tvvapc49fr0rlkskqqkwy,2022-04-08T01:14:31Z,"pop,post-teen pop",0.516,0.342,4,-8.985,1,0.0425,0.55,0,0.21,0.0993,102.819,4
13b3kZAjZGltp76ed4u1m3,"2AsusXITU8P25dlRNhcAbG,6hk7Yq1DU9QcCCrz9uc0Ti","Somebody That I Used To Know","Somebody That I Used To Know","Gotye,Kimbra",2011-01-01,244884,56,spotify:user:z564tvvapc49fr0rlkskqqkwy,2022-04-08T01:24:48Z,"australian pop,bergen indie,electropop,nz pop",0.863,0.527,0,-6.896,1,0.0358,0.607,0.000168,0.107,0.674,129.054,4
2eAvDnpXP5W0cVtiI0PUxV,"2WzaAvm2bBCf4pEhyuDgCY","Dandelions","Safe Haven","Ruth B.",2017-05-05,233720,86,spotify:user:z564tvvapc49fr0rlkskqqkwy,2022-04-08T01:25:27Z,"alt z,canadian contemporary r&b,canadian pop,pop",0.609,0.692,1,-2.958,1,0.0259,0.0157,0,0.0864,0.454,116.959,3
57RA3JGafJm5zRtKJiKPIm,"0NIPkIjTV8mB795yEIiPYL,3l0CmX0FuQjFxr8SK7Vqag","Are You Bored Yet? (feat. Clairo)","Nothing Happens","Wallows,Clairo",2019-03-22,178000,80,spotify:user:z564tvvapc49fr0rlkskqqkwy,2022-04-08T01:25:29Z,"pov: indie,bedroom pop,indie pop",0.682,0.683,8,-6.444,0,0.0287,0.156,0.0000232,0.273,0.64,120.023,4
1BYZxKSf0aTxp8ZFoeyM3d,"3uwAm6vQy7kWPS2bciKWx9","we fell in love in october","we fell in love in october / forget her","girl in red",2018-11-21,184153,23,spotify:user:z564tvvapc49fr0rlkskqqkwy,2022-04-08T01:26:17Z,"bedroom pop,indie pop,norwegian indie,pov: indie",0.566,0.366,7,-12.808,1,0.028,0.113,0.181,0.155,0.237,129.959,4
2CVChktEKBsM6v4IfdFU5k,"70NcAr4ZtA3FAqU16iQZSb","double take","double take","Dhruv",2019-05-24,171743,1,spotify:user:z564tvvapc49fr0rlkskqqkwy,2022-04-08T01:26:24Z,"nyc pop",0.654,0.434,8,-11.163,1,0.0665,0.837,0,0.216,0.223,109.069,4
4SqWKzw0CbA05TGszDgMlc,"027TpXKGwdXP7iwbjUSpV8","I Love You So","I Love You So","The Walters",2014-11-28,160239,87,spotify:user:z564tvvapc49fr0rlkskqqkwy,2022-04-08T01:26:29Z,"chicago indie,pov: indie",0.575,0.648,10,-4.891,1,0.0358,0.583,0,0.115,0.466,75.977,4
6KfoDhO4XUWSbnyKjNp9c4,"4Uc8Dsxct0oMqx0P6i60ea","Maniac","Kid Krow","Conan Gray",2020-03-20,185773,76,spotify:user:z564tvvapc49fr0rlkskqqkwy,2022-04-08T01:26:46Z,"bedroom pop,pop,pov: indie",0.628,0.639,8,-5.46,1,0.0435,0.00162,0,0.354,0.493,108.045,4
45ROR8UMn60YEVQnDy0uVF,"2hR4h1Cao2ueuI7Cx9c7V8","Juliet","Animal Kingdom","Cavetown",2019-04-12,278991,71,spotify:user:z564tvvapc49fr0rlkskqqkwy,2022-04-08T01:26:51Z,"bedroom pop,indie pop,pov: indie",0.546,0.586,6,-8.488,1,0.0313,0.00346,0.00114,0.0562,0.364,131.778,4
1Ey7PyLGNxvJNvzrxPMLMV,"7cYEt1pqMgXJdq00hAwVpT","Falling","Paradise EP","Chase Atlantic",2016-12-20,223240,2,spotify:user:z564tvvapc49fr0rlkskqqkwy,2022-04-08T01:26:53Z,"alternative r&b",0.544,0.796,3,-5.283,1,0.0356,0.000805,0.00000862,0.126,0.7,98.977,4
3KfTWH9HcFZtOnZXaMT0Rt,"7dOCnyDR2oEa1hQlvTXvdT","I Hear a Symphony","Flying","Cody Fry",2017-10-06,185176,0,spotify:user:z564tvvapc49fr0rlkskqqkwy,2022-04-08T01:27:00Z,"indiecoustica",0.189,0.243,10,-8.157,1,0.0345,0.925,0.0288,0.117,0.377,51.67,4
2IAR0DziHCjSu16gR4ihvy,"0hDjKSKjl1DC7ovYTDJHe8","Nothing","To Let A Good Thing Die","Bruno Major",2020-06-05,162797,1,spotify:user:z564tvvapc49fr0rlkskqqkwy,2022-04-08T01:27:05Z,"singer-songwriter pop",0.555,0.27,2,-15.892,1,0.0884,0.931,0.536,0.103,0.274,139.691,3
6suYoN4gFkanqOBn5yRnJC,"2hR4h1Cao2ueuI7Cx9c7V8","Boys Will Be Bugs","Animal Kingdom","Cavetown",2019-04-12,329049,67,spotify:user:z564tvvapc49fr0rlkskqqkwy,2022-04-08T01:27:12Z,"bedroom pop,indie pop,pov: indie",0.486,0.528,1,-11.722,1,0.0463,0.00387,0.000014,0.106,0.452,178.519,4
5NvOZCjZaGGGL597exlQWv,"0ZUvK7zGdXLd78mQr3t1Tw","Line Without a Hook","Montgomery Ricky","Ricky Montgomery",2016-04-08,249586,77,spotify:user:z564tvvapc49fr0rlkskqqkwy,2022-04-08T01:27:22Z,"la indie,pop,pov: indie",0.432,0.652,8,-4.969,1,0.0285,0.262,0,0.258,0.507,190.028,3
79EkGysjP2dL5GdpeQjRxT,"48vmXfV0QPy3ljXBp81Fwn","This Side of Paradise","Color","Coyote Theory",2020-12-11,242010,76,spotify:user:z564tvvapc49fr0rlkskqqkwy,2022-04-08T01:27:23Z,"pov: indie",0.306,0.664,9,-6.07,1,0.0276,0.432,0.0000075,0.135,0.321,158.283,4
3h3pOvw6hjOvZxRUseB7h9,"3uwAm6vQy7kWPS2bciKWx9","i wanna be your girlfriend","i wanna be your girlfriend","girl in red",2018-03-02,204990,1,spotify:user:z564tvvapc49fr0rlkskqqkwy,2022-04-08T01:27:31Z,"bedroom pop,indie pop,norwegian indie,pov: indie",0.54,0.381,7,-14.323,1,0.0347,0.0217,0.000687,0.305,0.343,155.882,4
68HocO7fx9z0MgDU0ZPHro,"2kxP07DLgs4xlWz8YHlvfh","Every Summertime","Every Summertime","NIKI",2021-08-10,215686,74,spotify:user:z564tvvapc49fr0rlkskqqkwy,2022-04-08T01:27:35Z,"indonesian r&b",0.628,0.676,6,-4.227,1,0.0424,0.393,0.0000694,0.0978,0.723,78.996,4
5TTXEcfsYLh6fTarLaevTi,"2kxP07DLgs4xlWz8YHlvfh","lowkey","lowkey","NIKI",2019-04-24,171355,19,spotify:user:z564tvvapc49fr0rlkskqqkwy,2022-04-08T01:27:44Z,"indonesian r&b",0.752,0.494,0,-8.18,1,0.0559,0.432,0,0.0869,0.227,117.901,4
3JjnGLK8IxkNLvo8Lb3KOM,"4AK6F7OLvEQ5QYCBNiQWHq","18","FOUR (Deluxe)","One Direction",2014-11-17,248360,76,spotify:user:z564tvvapc49fr0rlkskqqkwy,2022-04-08T01:27:52Z,"boy band,pop,post-teen pop,talent show",0.681,0.582,6,-7.76,0,0.0313,0.22,0,0.119,0.221,124.038,4
6mghCOaaSvrke0z1EUVUIf,"3FUY2gzHeIiaesXtOAdB7A","Hey, Soul Sister","Save Me, San Francisco (Golden Gate Edition)","Train",2009,216773,0,spotify:user:z564tvvapc49fr0rlkskqqkwy,2022-04-08T01:28:42Z,"dance pop,neo mellow,pop,pop rock",0.674,0.89,1,-4.446,0,0.0459,0.203,0,0.0819,0.737,97.02,4
2IVsRhKrx8hlQBOWy4qebo,"0ZUvK7zGdXLd78mQr3t1Tw","Mr. Loverman","Montgomery Ricky","Ricky Montgomery",2016-04-08,216880,78,spotify:user:z564tvvapc49fr0rlkskqqkwy,2022-04-08T01:27:28Z,"la indie,pop,pov: indie",0.639,0.526,0,-6.697,1,0.0256,0.245,0.0000243,0.25,0.488,130.033,3
0rFOs9paloAvEtzwDX1Kmc,"6aZyMrc4doVtZyKNilOmwu","Bubbly","Coco","Colbie Caillat",2007-01-01,196280,66,spotify:user:z564tvvapc49fr0rlkskqqkwy,2022-04-08T01:28:58Z,"dance pop,neo mellow,pop",0.697,0.474,9,-6.663,1,0.0351,0.603,0,0.11,0.249,127.904,4
034KyQEk7IhbLtniVhBErj,"1W7FNibLa0O0b572tB2w7t","17","17","Pink Sweat$",2020-02-28,160736,53,spotify:user:z564tvvapc49fr0rlkskqqkwy,2022-04-08T01:29:53Z,"bedroom soul",0.558,0.364,5,-8.663,1,0.0502,0.169,0.0000994,0.109,0.252,129.17,4
4fFfyouye6vrX9o9z4PVMu,"5JZ7CnR6gTvEMKX4g70Amv","Never Not","I met you when I was 18. (the playlist)","Lauv",2018-05-31,208000,1,spotify:user:z564tvvapc49fr0rlkskqqkwy,2022-04-08T01:29:59Z,"pop",0.47,0.221,5,-9.243,1,0.0371,0.693,0,0.104,0.264,133.714,4
3T7Upnnfw3REwRzmxVJldE,"49tQo2QULno7gxHutgccqF","Malibu Nights","I Am Sad","LANY",2020-02-07,286928,0,spotify:user:z564tvvapc49fr0rlkskqqkwy,2022-04-08T01:30:06Z,"la pop,opm",0.525,0.422,11,-11.89,1,0.202,0.702,0.00000195,0.0853,0.191,73.766,4
7BKLCZ1jbUBVqRi2FVlTVw,"69GGBxA162lTqCwzJG5jLp,26VFTg2z8YR0cCuwLzESi2","Closer","Closer","The Chainsmokers,Halsey",2016-07-29,244960,84,spotify:user:z564tvvapc49fr0rlkskqqkwy,2022-04-08T01:30:20Z,"pop,electropop,etherpop,indie poptimism",0.748,0.524,8,-5.599,1,0.0338,0.414,0,0.111,0.661,95.01,4
0ri0Han4IRJhzvERHOZTMr,"1W7FNibLa0O0b572tB2w7t","At My Worst","The Prelude","Pink Sweat$",2020-07-17,170344,66,spotify:user:z564tvvapc49fr0rlkskqqkwy,2022-04-08T01:30:46Z,"bedroom soul",0.813,0.415,0,-5.926,1,0.0349,0.777,0,0.131,0.667,91.921,4
3w3y8KPTfNeOKPiqUTakBh,"0du5cEVh5yTK9QJze8zA0C","Locked out of Heaven","Unorthodox Jukebox","Bruno Mars",2012-12-07,233478,88,spotify:user:z564tvvapc49fr0rlkskqqkwy,2022-04-08T01:32:33Z,"dance pop,pop",0.726,0.698,5,-4.165,1,0.0431,0.049,0,0.309,0.867,143.994,4
1CfcKv1RLdJBWhRHAZgVdf,"0Zoe6ljAJo85rggnN6OaOF","Okinawa","Okinawa","92914",2018-02-14,348445,54,spotify:user:z564tvvapc49fr0rlkskqqkwy,2022-04-08T01:32:52Z,"chill pop,chill r&b,korean indie folk",0.735,0.167,5,-18.467,1,0.0567,0.929,0.165,0.662,0.376,147.854,4
429NtPmr12aypzFH3FkN9l,"35l9BRT7MXmM8bv2WDQiyB","Coffee","Coffee","beabadoobee",2017-11-04,126824,66,spotify:user:z564tvvapc49fr0rlkskqqkwy,2022-04-08T01:33:18Z,"bedroom pop,bubblegrunge,indie pop,pov: indie",0.532,0.137,9,-18.208,1,0.0717,0.982,0.962,0.112,0.301,118.734,4
2m6Ko3CY1qXNNja8AlugNc,"3WGpXCj9YhhfX11TToZcXP","Angel Baby","Angel Baby","Troye Sivan",2021-09-09,220779,72,spotify:user:z564tvvapc49fr0rlkskqqkwy,2022-04-08T01:34:13Z,"australian pop,pop,viral pop",0.559,0.559,11,-6.425,1,0.0358,0.0145,0,0.138,0.338,72.498,4
2GiJYvgVaD2HtM8GqD9EgQ,"1KP6TWI40m7p3QBTU6u2xo","Electric Love","Dopamine","BØRNS",2015-10-16,218106,79,spotify:user:z564tvvapc49fr0rlkskqqkwy,2022-04-08T01:34:16Z,"indie poptimism,modern alternative rock,modern rock,pov: indie",0.611,0.797,6,-7.627,0,0.0533,0.00543,0.00137,0.26,0.518,120.041,4
4RCWB3V8V0dignt99LZ8vH,"1g1yxsNVPhMUl9GrMjEb2o","Hey There Delilah","All That We Needed","Plain White T's",2005-01-01,232533,77,spotify:user:z564tvvapc49fr0rlkskqqkwy,2022-04-08T01:34:53Z,"modern rock,neo mellow,neon pop punk,pop punk,pop rock",0.658,0.291,2,-10.572,1,0.0292,0.872,0,0.114,0.295,103.962,4
5iFwAOB2TFkPJk8sMlxP8g,"4vxaQs6vK54nK89J1VtLex","Make You Mine","Make You Mine","PUBLIC",2019-08-09,232906,71,spotify:user:z564tvvapc49fr0rlkskqqkwy,2022-04-08T01:36:07Z,"indie rockism",0.606,0.799,9,-4.452,1,0.0261,0.0128,0,0.15,0.638,103.014,4
4xqrdfXkTW4T0RauPLv3WA,"4Uc8Dsxct0oMqx0P6i60ea","Heather","Kid Krow","Conan Gray",2020-03-20,198040,84,spotify:user:z564tvvapc49fr0rlkskqqkwy,2022-04-08T01:36:08Z,"bedroom pop,pop,pov: indie",0.357,0.425,5,-7.301,1,0.0333,0.584,0,0.322,0.27,102.078,3
3znQ9i61vfe2E7URHlOiyc,"0HS00NN7MAfF59aJnfcxSO","I Love You 3000","I Love You 3000","Stephanie Poetri",2019-06-03,209734,11,spotify:user:z564tvvapc49fr0rlkskqqkwy,2022-04-08T01:36:14Z,"",0.648,0.382,6,-7.85,1,0.0396,0.911,0,0.393,0.408,90.099,4
3U1TuSqHIubBA10cVP7Sk6,"1peH5tSqnYm8W6Bo3I5egE","I Think I'm In Love","My Garden","Kat Dahlia",2015-01-09,202666,65,spotify:user:z564tvvapc49fr0rlkskqqkwy,2022-04-08T01:36:15Z,"hip pop,miami hip hop",0.632,0.638,7,-6.731,1,0.0505,0.137,0,0.125,0.574,121.868,3
18uwL0vNUanqZH0ro2QcOP,"3gIRvgZssIb9aiirIg0nI3","comethru","summer,","Jeremy Zucker",2018-09-28,181613,73,spotify:user:z564tvvapc49fr0rlkskqqkwy,2022-04-08T01:36:17Z,"alt z,electropop,pop",0.796,0.178,0,-11.991,1,0.0572,0.607,0,0.623,0.608,93.976,4
5DqdesEfbRyOlSS3Tf6c29,"4rTv3Ejc7hKMtmoBOK1B4T","It's You","YOU","Ali Gatie",2019-11-08,212606,76,spotify:user:z564tvvapc49fr0rlkskqqkwy,2022-04-08T01:36:24Z,"canadian hip hop",0.732,0.463,11,-6.972,0,0.0287,0.374,0,0.194,0.397,95.971,4
77MdvMx9L4ZQuLhhn3o21h,"66W9LaWS0DPdL7Sz8iYGYe,0ZED1XzwlLHW4ZaG4lOT6m","If the World Was Ending (feat. Julia Michaels)","Dangerous Levels of Introspection","JP Saxe,Julia Michaels",2021-06-25,209493,71,spotify:user:z564tvvapc49fr0rlkskqqkwy,2022-04-08T01:36:29Z,"alt z,canadian contemporary r&b,singer-songwriter pop,pop",0.429,0.486,1,-9.971,1,0.101,0.866,0,0.0982,0.661,146.99,4
0j1Ia2lQWrcXrQZI4AdJlk,"6sFHvCyqklnJpXC9Nh1aag","IDK You Yet","IDK You Yet (Live on Piano)","Alexander 23",2020-06-23,184638,71,spotify:user:z564tvvapc49fr0rlkskqqkwy,2022-04-08T01:36:31Z,"alt z,singer-songwriter pop",0.648,0.308,1,-11.729,1,0.04,0.886,0.0774,0.124,0.198,76.997,1
75ls0gurX68lUmMjE7QcsE,"3gIRvgZssIb9aiirIg0nI3","all the kids are depressed","glisten","Jeremy Zucker",2018-05-04,169973,66,spotify:user:z564tvvapc49fr0rlkskqqkwy,2022-04-08T01:36:38Z,"alt z,electropop,pop",0.773,0.437,9,-8.281,1,0.0976,0.835,0.0000217,0.544,0.708,103.857,4
3cKM7UXBZmgjEgEBTkaIlU,"4AK6F7OLvEQ5QYCBNiQWHq","Strong","Midnight Memories (Deluxe)","One Direction",2013-11-25,184373,71,spotify:user:z564tvvapc49fr0rlkskqqkwy,2022-04-08T01:36:54Z,"boy band,pop,post-teen pop,talent show",0.741,0.663,0,-7.308,1,0.0434,0.0608,0,0.0931,0.338,115.013,4
3H3r2nKWa3Yk5gt8xgmsEt,"6L1XC7NrmgWRlwAeLJvVtA","This City","This City","Sam Fischer",2019-12-11,194853,67,spotify:user:z564tvvapc49fr0rlkskqqkwy,2022-04-08T01:37:06Z,"australian pop,singer-songwriter pop",0.605,0.377,11,-6.213,1,0.0443,0.733,0,0.0808,0.519,73.877,4
2W4yABdLc4Jnds67Poi5Nl,"4jpsw9CQS439N0B7SecMgf","Yellow Hearts","Yellow Hearts","Ant Saunders",2019-06-18,223257,58,spotify:user:z564tvvapc49fr0rlkskqqkwy,2022-04-08T01:37:11Z,"chill r&b",0.866,0.438,7,-8.943,1,0.0719,0.177,0,0.0743,0.695,129.039,4
4HBZA5flZLE435QTztThqH,"66CXWjxzNUsdJxJ2JdwvnR,1uNFoZAHBGtllmzznpCI3s","Stuck with U (with Justin Bieber)","Stuck with U","Ariana Grande,Justin Bieber",2020-05-08,228482,77,spotify:user:z564tvvapc49fr0rlkskqqkwy,2022-04-08T01:37:15Z,"pop,canadian pop",0.597,0.45,8,-6.658,1,0.0418,0.223,0,0.382,0.537,178.765,3
