Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
6IPwKM3fUUzlElbvKw2sKl,"3uwAm6vQy7kWPS2bciKWx9","we fell in love in october","we fell in love in october / October Passed Me By","girl in red",2018-11-21,184153,81,spotify:user:31i4ovverulke534vsxoycsvqdaq,2023-05-17T20:15:49Z,"bedroom pop,indie pop,norwegian indie,pov: indie",0.566,0.366,7,-12.808,1,0.028,0.113,0.181,0.155,0.237,129.96,4
7eJMfftS33KTjuF7lTsMCx,"6bmlMHgSheBauioMgKv2tn,35l9BRT7MXmM8bv2WDQiyB","death bed (coffee for your head)","death bed (coffee for your head)","Powfu,beabadoobee",2020-02-08,173333,79,spotify:user:31i4ovverulke534vsxoycsvqdaq,2023-05-17T20:39:43Z,"sad lo-fi,sad rap,bedroom pop,bubblegrunge,indie pop,pov: indie",0.726,0.431,8,-8.765,0,0.135,0.731,0,0.696,0.348,144.026,4
2JN3ugW1cEahbYw0I5mw5U,"4Uc8Dsxct0oMqx0P6i60ea","Astronomy","Superache","Conan Gray",2022-06-24,243907,71,spotify:user:31i4ovverulke534vsxoycsvqdaq,2023-05-17T20:17:07Z,"bedroom pop,pop,pov: indie",0.474,0.343,4,-8.571,0,0.027,0.578,0.0000265,0.305,0.152,145.115,3
5Qnrgqy1pAm9GyNQOgyVFz,"4MXUO7sVCaFgFjoTI5ox5c","Fourth of July","Carrie & Lowell","Sufjan Stevens",2015-03-31,279316,78,spotify:user:31i4ovverulke534vsxoycsvqdaq,2023-05-17T20:17:56Z,"art pop,baroque pop,chamber pop,indie pop,indie rock,singer-songwriter",0.435,0.104,6,-22.39,0,0.0445,0.973,0.33,0.119,0.162,120.484,4
5enxwA8aAbwZbf5qCHORXi,"06HL4z0CvFAxyc27GXpf02","All Too Well (10 Minute Version) (Taylor's Version) (From The Vault)","Red (Taylor's Version)","Taylor Swift",2021-11-12,613026,79,spotify:user:31i4ovverulke534vsxoycsvqdaq,2023-05-17T20:36:26Z,"pop",0.631,0.518,0,-8.771,1,0.0303,0.274,0,0.088,0.205,93.023,4
4xqrdfXkTW4T0RauPLv3WA,"4Uc8Dsxct0oMqx0P6i60ea","Heather","Kid Krow","Conan Gray",2020-03-20,198040,84,spotify:user:31i4ovverulke534vsxoycsvqdaq,2023-05-17T20:27:24Z,"bedroom pop,pop,pov: indie",0.357,0.425,5,-7.301,1,0.0333,0.584,0,0.322,0.27,102.078,3
3AVrVz5rK8Hrqo9YGiVGN5,"1QAJqy2dA3ihHBFIHRphZj","Apocalypse","Cigarettes After Sex","Cigarettes After Sex",2017-06-09,290146,10,spotify:user:31i4ovverulke534vsxoycsvqdaq,2023-05-17T20:27:25Z,"ambient pop,dream pop,el paso indie,shoegaze",0.369,0.467,5,-9.018,1,0.0274,0.0194,0.46,0.109,0.174,94.473,4
3hUxzQpSfdDqwM3ZTFQY0K,"06HL4z0CvFAxyc27GXpf02","august","folklore","Taylor Swift",2020-07-24,261922,83,spotify:user:31i4ovverulke534vsxoycsvqdaq,2023-05-17T20:27:40Z,"pop",0.532,0.623,5,-9.208,1,0.0331,0.538,0.0000728,0.0925,0.403,89.937,4
4R2kfaDFhslZEMJqAFNpdd,"06HL4z0CvFAxyc27GXpf02","cardigan","folklore","Taylor Swift",2020-07-24,239560,83,spotify:user:31i4ovverulke534vsxoycsvqdaq,2023-05-17T20:28:06Z,"pop",0.613,0.581,0,-8.588,0,0.0424,0.537,0.000345,0.25,0.551,130.033,4
7kt9e9LFSpN1zQtYEl19o1,"06HL4z0CvFAxyc27GXpf02","this is me trying","folklore","Taylor Swift",2020-07-24,195097,72,spotify:user:31i4ovverulke534vsxoycsvqdaq,2023-05-17T20:28:34Z,"pop",0.515,0.476,9,-9.843,1,0.0328,0.314,0.0000474,0.171,0.412,135.886,4
0Qr61NXlyAeQaADO5xn3rI,"1QAJqy2dA3ihHBFIHRphZj","Cry","Cry","Cigarettes After Sex",2019-10-25,256800,5,spotify:user:31i4ovverulke534vsxoycsvqdaq,2023-05-17T20:28:46Z,"ambient pop,dream pop,el paso indie,shoegaze",0.409,0.399,7,-10.456,1,0.0275,0.763,0.654,0.112,0.161,142.823,4
78Sw5GDo6AlGwTwanjXbGh,"5y8tKLUfMvliMe8IKamR32","Here With Me","Here With Me","d4vd",2022-09-22,242484,30,spotify:user:31i4ovverulke534vsxoycsvqdaq,2023-05-17T20:29:05Z,"bedroom pop",0.574,0.469,4,-8.209,1,0.0254,0.534,0.0000921,0.128,0.288,132.023,4
5CZ40GBx1sQ9agT82CLQCT,"1McMsnEElThX1knmY4oliG","traitor","SOUR","Olivia Rodrigo",2021-05-21,229226,84,spotify:user:31i4ovverulke534vsxoycsvqdaq,2023-05-17T20:29:57Z,"pop",0.38,0.339,3,-7.885,1,0.0338,0.691,0,0.12,0.0849,100.607,4
2kSb3wYSOV996xA2NSmpck,"1U1el3k54VvEUzo3ybLPlM","Melting","Por Vida","Kali Uchis",2015-02-04,208853,77,spotify:user:31i4ovverulke534vsxoycsvqdaq,2023-05-17T20:30:18Z,"colombian pop",0.574,0.479,8,-7.776,1,0.0355,0.179,0.0803,0.106,0.303,115.263,4
2tGvwE8GcFKwNdAXMnlbfl,"1McMsnEElThX1knmY4oliG","happier","SOUR","Olivia Rodrigo",2021-05-21,175933,82,spotify:user:31i4ovverulke534vsxoycsvqdaq,2023-05-17T20:30:22Z,"pop",0.395,0.443,6,-9.72,1,0.133,0.765,0.00000967,0.0839,0.338,168.924,3
1Ov37jtRQ2YNAe8HzfczkL,"06HL4z0CvFAxyc27GXpf02","Wildest Dreams (Taylor's Version)","Wildest Dreams (Taylor's Version)","Taylor Swift",2021-09-17,220433,73,spotify:user:31i4ovverulke534vsxoycsvqdaq,2023-05-17T20:32:10Z,"pop",0.583,0.67,8,-7.289,1,0.0646,0.0374,0.0001,0.126,0.498,140.061,4
1Qrg8KqiBpW07V7PNxwwwL,"7tYKF4w9nC0nq9CsPZTHyP","Kill Bill","SOS","SZA",2022-12-08,153946,86,spotify:user:31i4ovverulke534vsxoycsvqdaq,2023-05-17T20:33:00Z,"pop,r&b,rap",0.644,0.735,8,-5.747,1,0.0391,0.0521,0.144,0.161,0.418,88.98,4
4k6Uh1HXdhtusDW5y8Gbvy,"57vWImR43h4CaDao012Ofp","Bad Habit","Gemini Rights","Steve Lacy",2022-07-15,232066,79,spotify:user:31i4ovverulke534vsxoycsvqdaq,2023-05-17T20:36:45Z,"afrofuturism",0.686,0.494,1,-7.093,1,0.0355,0.613,0.000058,0.402,0.7,168.946,4
71EHOyEOhNx1SzTebRRyng,"2NmK5FyrQ18HOPXq1UBzqa","Weak","It's About Time","SWV",1992-10-27,291906,67,spotify:user:31i4ovverulke534vsxoycsvqdaq,2023-05-17T20:38:24Z,"contemporary r&b,girl group,hip pop,new jack swing,r&b,urban contemporary",0.693,0.533,2,-10.954,0,0.0402,0.107,0,0.0695,0.568,127.661,4
5EL8hqM8YQJHKKnzGdahly,"6IE6z7DcZIT4Ml3Fh5Ivch","Dreaming Of You","Dreaming Of You","Selena",1995,314866,66,spotify:user:31i4ovverulke534vsxoycsvqdaq,2023-05-17T20:38:39Z,"mexican pop,tejano",0.553,0.458,8,-10.796,1,0.0381,0.325,0.0000971,0.0583,0.247,165.807,4
2ygvZOXrIeVL4xZmAWJT2C,"6qqNVTkY8uBg9cP3Jd7DAH","my future","my future","Billie Eilish",2020-07-30,208155,67,spotify:user:31i4ovverulke534vsxoycsvqdaq,2023-05-17T20:38:50Z,"art pop,pop",0.444,0.309,8,-10.956,1,0.062,0.795,0.132,0.352,0.0875,104.745,4
44AyOl4qVkzS48vBsbNXaC,"43ZHCT0cAZBISjO8DG9PnE","Can't Help Falling in Love","Blue Hawaii","Elvis Presley",1961-10-20,182360,78,spotify:user:31i4ovverulke534vsxoycsvqdaq,2023-05-17T20:39:00Z,"rock-and-roll,rockabilly",0.396,0.293,2,-14.062,1,0.0275,0.941,0.000196,0.105,0.343,100.307,3
1LklAGxyeK07JYRzw3Vzx9,"4e9vQfyvvDlcQAkjSdFE4x","Thérèse","Thérèse","Maya Hawke",2022-06-29,207389,55,spotify:user:31i4ovverulke534vsxoycsvqdaq,2023-05-17T20:39:22Z,"indie pop",0.623,0.354,9,-11.988,0,0.0394,0.948,0.0052,0.0998,0.358,104.32,3
1qrpoAMXodY6895hGKoUpA,"06HL4z0CvFAxyc27GXpf02","You Belong With Me (Taylor’s Version)","Fearless (Taylor's Version)","Taylor Swift",2021-04-09,231124,80,spotify:user:31i4ovverulke534vsxoycsvqdaq,2023-05-19T21:41:14Z,"pop",0.632,0.773,6,-4.856,1,0.0346,0.0623,0,0.0885,0.474,130.033,4
2TktkzfozZifbQhXjT6I33,"5FxD8fkQZ6KcsSYupDVoSO","Evergreen (You Didn’t Deserve Me At All)","Ivory","Omar Apollo",2022-04-08,216680,74,spotify:user:31i4ovverulke534vsxoycsvqdaq,2023-05-22T15:14:56Z,"bedroom pop,bedroom soul",0.697,0.336,9,-10.395,1,0.0424,0.598,0.00528,0.107,0.31,82.029,3
1bjeWoagtHmUKputLVyDxQ,"7tYKF4w9nC0nq9CsPZTHyP","Saturn","Saturn","SZA",2024-02-22,186191,90,spotify:user:31i4ovverulke534vsxoycsvqdaq,2024-02-27T18:36:14Z,"pop,r&b,rap",0.411,0.619,1,-6.834,1,0.0368,0.62,0,0.11,0.337,177.937,4
5mCPDVBb16L4XQwDdbRUpz,"3TVXtAsR1Inumwj472S9r4","Passionfruit","More Life","Drake",2017-03-18,298940,81,spotify:user:31i4ovverulke534vsxoycsvqdaq,2024-02-27T18:36:31Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap",0.809,0.463,11,-11.377,1,0.0396,0.256,0.085,0.109,0.364,111.98,4
5oO3drDxtziYU2H1X23ZIp,"5pKCCKE2ajJHZ9KAiaK11H","Love On The Brain","ANTI (Deluxe)","Rihanna",2016-01-28,224000,82,spotify:user:31i4ovverulke534vsxoycsvqdaq,2024-02-27T18:36:40Z,"barbadian pop,pop,urban contemporary",0.509,0.637,4,-4.83,0,0.047,0.0717,0.0000108,0.0789,0.379,172.007,3
1eUGmzzvahJjOSWgDHuRlv,"360IAlyVv4PCEVjgyMZrxK","Girl With The Tattoo Enter.lewd","All I Want Is You","Miguel",2010-11-26,102813,82,spotify:user:31i4ovverulke534vsxoycsvqdaq,2024-04-24T01:22:28Z,"r&b,urban contemporary",0.372,0.239,6,-11.314,0,0.0296,0.856,0.000175,0.168,0.127,113.451,4
6qL5UWxRSQYml9O99ozoLv,"0f2YkMXwFNJNSX7MymevKE","Love Songs - Bonus","Parked Car Convos","Kaash Paige",2019-11-15,148640,78,spotify:user:31i4ovverulke534vsxoycsvqdaq,2024-04-24T01:22:56Z,"contemporary r&b",0.64,0.355,5,-10.599,1,0.0906,0.83,0.000938,0.11,0.451,120.063,4
4ewazQLXFTDC8XvCbhvtXs,"3MZsBdqDrRTJihTHQrO6Dq","Glimpse of Us","SMITHEREENS","Joji",2022-11-04,233456,74,spotify:user:31i4ovverulke534vsxoycsvqdaq,2024-04-24T01:23:02Z,"viral pop",0.44,0.317,8,-9.258,1,0.0531,0.891,0.00000478,0.141,0.268,169.914,3
59dLtGBS26x7kc0rHbaPrq,"5ndkK3dpZLKtBklKjxNQwT,0du5cEVh5yTK9QJze8zA0C","Nothin' on You (feat. Bruno Mars)","B.o.B Presents: The Adventures of Bobby Ray","B.o.B,Bruno Mars",2010-04-27,268320,75,spotify:user:31i4ovverulke534vsxoycsvqdaq,2024-04-24T01:23:28Z,"atl hip hop,dance pop,pop rap,rap,southern hip hop,pop",0.688,0.853,10,-5.814,1,0.0493,0.386,0,0.0862,0.743,103.993,4
0nJW01T7XtvILxQgC5J7Wh,"0du5cEVh5yTK9QJze8zA0C","When I Was Your Man","Unorthodox Jukebox","Bruno Mars",2012-12-07,213826,85,spotify:user:31i4ovverulke534vsxoycsvqdaq,2024-04-24T01:23:32Z,"dance pop,pop",0.612,0.28,0,-8.648,1,0.0434,0.932,0,0.088,0.387,72.795,4
7MmHqOc14dtNUiOFS1uZyb,"21WS9wngs9AqFckK7yYJPM","Selfish","GTTM: Goin Thru the Motions","PnB Rock",2017-01-13,245743,35,spotify:user:31i4ovverulke534vsxoycsvqdaq,2024-04-24T01:24:05Z,"melodic rap,rap,trap",0.616,0.594,1,-5.828,0,0.039,0.111,0,0.135,0.0524,102.05,4
6ilc4vQcwMPlvAHFfsTGng,"1QAJqy2dA3ihHBFIHRphZj","Sweet","Cigarettes After Sex","Cigarettes After Sex",2017-06-09,292110,79,spotify:user:31i4ovverulke534vsxoycsvqdaq,2024-04-24T01:24:35Z,"ambient pop,dream pop,el paso indie,shoegaze",0.449,0.51,6,-9.075,1,0.0278,0.351,0.761,0.139,0.115,96.425,4
3iBgrkexCzVuPy4O9vx7Mf,"35l9BRT7MXmM8bv2WDQiyB","Glue Song","Glue Song","beabadoobee",2023-02-14,135066,77,spotify:user:31i4ovverulke534vsxoycsvqdaq,2024-04-24T01:24:45Z,"bedroom pop,bubblegrunge,indie pop,pov: indie",0.62,0.409,1,-10.146,1,0.0282,0.77,0.0542,0.105,0.582,113.946,3
21jGcNKet2qwijlDFuPiPb,"246dkjvS1zLTtiykXe5h60","Circles","Hollywood's Bleeding","Post Malone",2019-09-06,215280,84,spotify:user:31i4ovverulke534vsxoycsvqdaq,2024-04-24T01:25:01Z,"dfw rap,melodic rap,pop,rap",0.695,0.763,0,-3.497,1,0.0396,0.189,0.00242,0.0863,0.551,120.042,4
6dBUzqjtbnIa1TwYbyw5CM,"0Y6dVaC9DZtPNH4591M42W","Lovers Rock","French Exit","TV Girl",2014-06-05,213920,86,spotify:user:31i4ovverulke534vsxoycsvqdaq,2024-04-24T01:25:06Z,"pov: indie",0.559,0.871,5,-5.338,0,0.0397,0.00000753,0.00545,0.096,0.572,104.97,4
6sHsXIJoEN5JpdkGMQDJxt,"05oH07COxkXKIMt6mIPRee,6nzxy2wXs6tLgzEtqOkEi2","The Boy Is Mine","Never Say Never","Brandy,Monica",1998-05-29,294786,74,spotify:user:31i4ovverulke534vsxoycsvqdaq,2024-05-13T20:42:45Z,"contemporary r&b,dance pop,hip pop,r&b,urban contemporary",0.704,0.707,1,-6.537,0,0.0391,0.539,0.00106,0.318,0.761,93.145,4
6TvxPS4fj4LUdjw2es4g21,"0LcJLqbBmaGUft1e9Mm8HV","Slipping Through My Fingers","The Visitors (Deluxe Edition)","ABBA",1981,233720,70,spotify:user:31i4ovverulke534vsxoycsvqdaq,2024-07-03T18:45:28Z,"europop,swedish pop",0.475,0.26,5,-15.997,1,0.0322,0.796,0.0016,0.109,0.339,137.212,4
6GGtHZgBycCgGBUhZo81xe,"00FQb4jTyendYWaN8pK0wa","Say Yes To Heaven","Say Yes To Heaven","Lana Del Rey",2023-05-19,209156,84,spotify:user:31i4ovverulke534vsxoycsvqdaq,2024-07-03T18:45:31Z,"art pop,pop",0.485,0.348,6,-11.576,0,0.0257,0.678,0.167,0.118,0.145,99.898,4
